address,latitude,longitude,name,phone,price,price_text,rating,type,url,website
"38A P. Trần Phú, Điện Biên, Ba Đình, Hà Nội 10000 ",21.0306414,105.8418372,Essence Restaurant Original (since 2011),024 3935 2485 ,null,,4.8,Restaurant,https://www.google.com/maps/place/Essence+Restaurant+Original+%28since+2011%29/data=!4m7!3m6!1s0x3135abbf66dc68d1:0x28cec9291020be57!8m2!3d21.0306414!4d105.8418372!16s%2Fg%2F119tqv59c!19sChIJ0WjcZr-rNTERV74gECnJzig?authuser=0&hl=en&rclk=1,http://www.essencedining.com/
"P. Hàng Thùng/21 Str, Phố cổ Hà Nội, Hoàn Kiếm, Hà Nội 100000 ",21.0319795,105.8550381,Red Bean Central,024 3938 0963 ,null,,4.9,Restaurant,https://www.google.com/maps/place/Red+Bean+Central/data=!4m7!3m6!1s0x3135abc2085a5d0b:0x2828505a07edc104!8m2!3d21.0319795!4d105.8550381!16s%2Fg%2F11j6frpv6f!19sChIJC11aCMKrNTERBMHtB1pQKCg?authuser=0&hl=en&rclk=1,https://central.redbeanrestaurants.com/
"23 Ng. Huyện, Hàng Trống, Hoàn Kiếm, Hà Nội 100000 ",21.0295321,105.8487519,Au Lac Family Restaurant,0345 315 123 ,200000.0,"200,000",4.9,Restaurant,https://www.google.com/maps/place/Au+Lac+Family+Restaurant/data=!4m7!3m6!1s0x3135ab04e462394f:0x10c56f1c40596603!8m2!3d21.0295321!4d105.8487519!16s%2Fg%2F11h15x66mf!19sChIJTzli5ASrNTERA2ZZQBxvxRA?authuser=0&hl=en&rclk=1,
"51 Mã Mây, Hàng Buồm, Hoàn Kiếm, Hà Nội 100000 ",21.0352091,105.8534858,May Vietnamese Restaurants & Vegetarian Food,0382 164 997 ,null,,4.8,Vegetarian,https://www.google.com/maps/place/May+Vietnamese+Restaurants+%26+Vegetarian+Food/data=!4m7!3m6!1s0x3135ab923838e2f5:0x98e9a58ca215fafc!8m2!3d21.0352091!4d105.8534858!16s%2Fg%2F11vkp__4s8!19sChIJ9eI4OJKrNTER_PoVooyl6Zg?authuser=0&hl=en&rclk=1,http://mayhanoirestaurant.com/
"2C P. Quang Trung, Hàng Trống, Hoàn Kiếm, Hà Nội 100000 ",21.0269004,105.8500153,T,0859 933 970 ,1000000.0,"₫1,000,000",4.7,Restaurant,https://www.google.com/maps/place/T.U.N.G+Dining/data=!4m7!3m6!1s0x3135abbdcd0d88bd:0xabf3436a009c02b4!8m2!3d21.0269004!4d105.8500153!16s%2Fg%2F11fhz5cb94!19sChIJvYgNzb2rNTERtAKcAGpD86s?authuser=0&hl=en&rclk=1,http://www.tungdining.com/
"3 Floors, 23 P. Đào Duy Từ, Hàng Buồm, Hoàn Kiếm, Hà Nội ",21.0362239,105.8527792,Cái Mâm Restaurant,0338 451 086 ,300000.0,"300,000",4.9,Restaurant,https://www.google.com/maps/place/C%C3%A1i+M%C3%A2m+Restaurant/data=!4m7!3m6!1s0x3135ab584e0a7f83:0xe7dd32745c4f7dbe!8m2!3d21.0362239!4d105.8527792!16s%2Fg%2F11v56l4gv1!19sChIJg38KTlirNTERvn1PXHQy3ec?authuser=0&hl=en&rclk=1,https://caimam.com/branches/cai-mam-02-vietnamese-restaurant-vegan-food/
"178B Đ. Xuân Diệu, Quảng An, Tây Hồ, Hà Nội 00000 ",21.0676313,105.8262663,Alsultan Hanoi Restaurant مطعم السلطان,0979 746 588 ,300000.0,"300,000",4.8,Restaurant,https://www.google.com/maps/place/Alsultan+Hanoi+Restaurant+%D9%85%D8%B7%D8%B9%D9%85+%D8%A7%D9%84%D8%B3%D9%84%D8%B7%D8%A7%D9%86%E2%80%AD/data=!4m7!3m6!1s0x3135abb607244281:0xa07afee458ddf1f3!8m2!3d21.0676313!4d105.8262663!16s%2Fg%2F11v0bc936f!19sChIJgUIkB7arNTER8_HdWOT-eqA?authuser=0&hl=en&rclk=1,http://www.alsultanhanoi.com/
"21 P. Nguyễn Hữu Huân, Lý Thái Tổ, Hoàn Kiếm, Hà Nội ",21.0343417,105.854475,Bun Cha Ta Hanoi,0966 848 389 ,200000.0,"200,000",4.4,Restaurant,https://www.google.com/maps/place/Bun+Cha+Ta+Hanoi/data=!4m7!3m6!1s0x3135abc0e966cf63:0x1c581d2e1774e31b!8m2!3d21.0343417!4d105.854475!16s%2Fg%2F11ckkx98hd!19sChIJY89m6cCrNTERG-N0Fy4dWBw?authuser=0&hl=en&rclk=1,http://www.bunchata.com/
"09 Ô Quan Chưởng Str, P. Ô Quan Chưởng, Gate, Hà Nội, 100000 ",21.0373075,105.8525178,Downtown Restaurant & Lounge,0916 292 882 ,null,,4.8,Bar/Pub,https://www.google.com/maps/place/Downtown+Restaurant+%26+Lounge/data=!4m7!3m6!1s0x3135abc07c1288cf:0xa5558d8f1601a49f!8m2!3d21.0373075!4d105.8525178!16s%2Fg%2F11f2w608y5!19sChIJz4gSfMCrNTERn6QBFo-NVaU?authuser=0&hl=en&rclk=1,http://www.hanoi-downtown.com/
"43 Tràng Tiền, Hoàn Kiếm, Hà Nội ",21.0249846,105.8542127,Pizza 4P’s Tràng Tiền,1900 6043 ,null,,4.9,Tea Shop,https://www.google.com/maps/place/Pizza+4P%E2%80%99s+Tr%C3%A0ng+Ti%E1%BB%81n/data=!4m7!3m6!1s0x3135ab72f83894e1:0x4737dc743d51a9d4!8m2!3d21.0249846!4d105.8542127!16s%2Fg%2F11s8x0d9vq!19sChIJ4ZQ4-HKrNTER1KlRPXTcN0c?authuser=0&hl=en&rclk=1,https://pizza4ps.com/
"44 P. Đào Duy Từ, Hàng Buồm, Hoàn Kiếm, Hà Nội ",21.0357784,105.8528062,Green Farm Restaurant,0947 853 658 ,null,,4.6,Restaurant,https://www.google.com/maps/place/Green+Farm+Restaurant/data=!4m7!3m6!1s0x3135abc0a92d8113:0xbe2d6b9f88ad8eb!8m2!3d21.0357784!4d105.8528062!16s%2Fg%2F1pv0qlrjw!19sChIJE4EtqcCrNTER69iK-LnW4gs?authuser=0&hl=en&rclk=1,https://greenfarmrestaurant.vn/
"54 P. Nguyễn Trường Tộ, Quán Thánh, Ba Đình, Hà Nội 10000 ",21.0432877,105.8432677,Hanoi Fusion Pub & Restaurant,0969 633 354 ,null,,4.9,Bar/Pub,https://www.google.com/maps/place/Hanoi+Fusion+Pub+%26+Restaurant/data=!4m7!3m6!1s0x3135abc728b2542b:0xfcec2c54d4688c90!8m2!3d21.0432877!4d105.8432677!16s%2Fg%2F11v78xb1h7!19sChIJK1SyKMerNTERkIxo1FQs7Pw?authuser=0&hl=en&rclk=1,https://hanoifusion.com/
"35 P. Hàng Khay, st, Hoàn Kiếm, Hà Nội 100000 ",21.025705,105.8519632,Lake View 1983 Traditional Vietnamese & Vegan Restaurant,0835 073 388 ,200000.0,"200,000",4.6,Restaurant,https://www.google.com/maps/place/Lake+View+1983+Traditional+Vietnamese+%26+Vegan+Restaurant/data=!4m7!3m6!1s0x3135abd28422bc97:0xd1e558f4a7e42c95!8m2!3d21.025705!4d105.8519632!16s%2Fg%2F11y5xvgsm4!19sChIJl7wihNKrNTERlSzkp_RY5dE?authuser=0&hl=en&rclk=1,https://lakeside1983restaurant.com/
"68 P. Đào Duy Từ, Hàng Buồm, Hoàn Kiếm, Hà Nội 100000 ",21.0348905,105.8530147,Hải Sản Seafood 68 Restaurant Hanoi Old Quarter,0787 590 333 ,null,,4.6,Restaurant,https://www.google.com/maps/place/H%E1%BA%A3i+S%E1%BA%A3n+Seafood+68+Restaurant+Hanoi+Old+Quarter/data=!4m7!3m6!1s0x3135abc0a3264607:0x43ad564fc6b3e2e9!8m2!3d21.0348905!4d105.8530147!16s%2Fg%2F11bccm3n_w!19sChIJB0Ymo8CrNTER6eKzxk9WrUM?authuser=0&hl=en&rclk=1,http://seafood68.com/
"42 P. Hàng Hòm, Hàng Gai, Hoàn Kiếm, Hà Nội 100000 ",21.0316466,105.8488382,Rk Spice Indian Restaurant Hanoi Hoan Kiem,0988 189 802 ,null,,4.7,Restaurant,https://www.google.com/maps/place/Rk+Spice+Indian+Restaurant+Hanoi+Hoan+Kiem/data=!4m7!3m6!1s0x3135abbe157191f3:0xe36b5cf5875ec750!8m2!3d21.0316466!4d105.8488382!16s%2Fg%2F11c1nbqtn4!19sChIJ85FxFb6rNTERUMdeh_Vca-M?authuser=0&hl=en&rclk=1,https://www.rkspice.com/
"29 Đ. Lê Duẩn, Street, Hoàn Kiếm, Hà Nội 100000 ",21.0271456,105.8416414,Veteran Restaurant Hoan Kiem,0397 593 080 ,null,,5.0,Restaurant,https://www.google.com/maps/place/Veteran+Restaurant+Hoan+Kiem/data=!4m7!3m6!1s0x3135abb28bd5b459:0x45b1be20db23e887!8m2!3d21.0271456!4d105.8416414!16s%2Fg%2F11m6zjq5px!19sChIJWbTVi7KrNTERh-gj2yC-sUU?authuser=0&hl=en&rclk=1,
"22 Ta Hien street Hoan Kiem district Hanoi City, 10000 ",21.0345387,105.8520469,The Gourmet Corner Restaurant,0985 682 220 ,null,,4.9,Restaurant,https://www.google.com/maps/place/The+Gourmet+Corner+Restaurant/data=!4m7!3m6!1s0x3135ab11af76bf79:0xfba1419ffe4751f6!8m2!3d21.0345387!4d105.8520469!16s%2Fg%2F11jgj579t9!19sChIJeb92rxGrNTER9lFH_p9Bofs?authuser=0&hl=en&rclk=1,https://gourmetcornerrestaurant.com/
"22 P. Báo Khánh, Hàng Trống, Hoàn Kiếm, Hà Nội 100000 ",21.030185,105.8503479,MIAs restaurant,0966 396 698 ,null,,4.9,Restaurant,https://www.google.com/maps/place/MIAs+restaurant/data=!4m7!3m6!1s0x3135ab4b97d7412b:0x2a2404f3acda039!8m2!3d21.030185!4d105.8503479!16s%2Fg%2F11vcmclk4q!19sChIJK0HXl0urNTEROaDNOk9AogI?authuser=0&hl=en&rclk=1,https://mias.com.vn/
"2 Ng. Cầu Gỗ, Hàng Bạc, Hoàn Kiếm, Hà Nội 10000 ",21.0327248,105.8529474,UPPER CLOUD RESTAURANT LAKE VIEW,0888 026 600 ,null,,5.0,Restaurant,https://www.google.com/maps/place/UPPER+CLOUD+RESTAURANT+LAKE+VIEW/data=!4m7!3m6!1s0x3135ab01b3cfd597:0xb816c9d2425a22bb!8m2!3d21.0327248!4d105.8529474!16s%2Fg%2F11kqsdtyf3!19sChIJl9XPswGrNTERuyJaQtLJFrg?authuser=0&hl=en&rclk=1,https://www.lucienhanoihotel.com/restaurant-and-bar
"Villa 28, Ngõ 11 - Tô Ngọc Vân, Quảng An, Tây Hồ, Hà Nội 100000 ",21.0671098,105.8242535,Chào Bạn - Vietnamese restaurant,024 3552 8028 ,null,,4.8,Restaurant,https://www.google.com/maps/place/Ch%C3%A0o+B%E1%BA%A1n+-+Vietnamese+restaurant/data=!4m7!3m6!1s0x3135ab6899c7548f:0x1d9850dc59618c1c!8m2!3d21.0671098!4d105.8242535!16s%2Fg%2F11lf_4ymql!19sChIJj1THmWirNTERHIxhWdxQmB0?authuser=0&hl=en&rclk=1,https://chaobanhanoi.com/
"22 P. Báo Khánh, Hàng Trống, Hoàn Kiếm, Hà Nội 100000 ",21.030185,105.8503479,Solasta Restaurant & Bar,0966 396 698 ,null,,5.0,Bar/Pub,https://www.google.com/maps/place/Solasta+Restaurant+%26+Bar/data=!4m7!3m6!1s0x3135ab7950077f79:0xc1ff842760d97e1e!8m2!3d21.030185!4d105.8503479!16s%2Fg%2F11fqw065nz!19sChIJeX8HUHmrNTERHn7ZYCeE_8E?authuser=0&hl=en&rclk=1,https://www.solastarestaurant.com/
"28 P. Đào Duy Từ, Hàng Buồm, Hoàn Kiếm, Hà Nội 100000 ",21.036559,105.8525938,Kadhai Indian Restaurant Hanoi,0904 883 733 ,300000.0,"300,000",4.7,Restaurant,https://www.google.com/maps/place/Kadhai+Indian+Restaurant+Hanoi/data=!4m7!3m6!1s0x3135ab000aba22eb:0x3a1c85195b49c66!8m2!3d21.036559!4d105.8525938!16s%2Fg%2F11vyx4764h!19sChIJ6yK6CgCrNTERZpy0lVHIoQM?authuser=0&hl=en&rclk=1,https://www.kadhairestaurants.com/
"24 P. Đường Thành, Cửa Đông, Hoàn Kiếm, Hà Nội ",21.0321337,105.8465176,S&L's Diner Duong Thanh,024 3710 0529 ,400000.0,"400,000",4.7,Restaurant,https://www.google.com/maps/place/S%26L%27s+Diner+Duong+Thanh/data=!4m7!3m6!1s0x3135ab9564e13533:0x3ae279f69fbac4c2!8m2!3d21.0321337!4d105.8465176!16s%2Fg%2F11c5_txqtm!19sChIJMzXhZJWrNTERwsS6n_Z54jo?authuser=0&hl=en&rclk=1,http://sldiner.com/
"Chops, 4 P. Quảng An, Quảng An, Tây Hồ, Hà Nội ",21.0626683,105.8291829,Chops Tay Ho,024 6292 1044 ,300000.0,"300,000",4.6,Restaurant,https://www.google.com/maps/place/Chops+Tay+Ho/data=!4m7!3m6!1s0x3135aa5602879005:0xcc5543f1f9a06fa0!8m2!3d21.0626683!4d105.8291829!16s%2Fg%2F11b6ctmql0!19sChIJBZCHAlaqNTERoG-g-fFDVcw?authuser=0&hl=en&rclk=1,http://www.chops.vn/
"26 P. Hàng Thùng, Hàng Bạc, Hoàn Kiếm, Hà Nội 10000 ",21.0322512,105.8542683,La Passion Restaurant,024 2228 6688 ,null,,4.8,Restaurant,https://www.google.com/maps/place/La+Passion+Restaurant/data=!4m7!3m6!1s0x3135abffa3dcb8eb:0xdb72be6087fba1e!8m2!3d21.0322512!4d105.8542683!16s%2Fg%2F11t7jz0y8q!19sChIJ67jco_-rNTERHrp_COYrtw0?authuser=0&hl=en&rclk=1,http://lapassionhanoi.com/
"35 Trần Hưng Đạo, Phan Chu Trinh, Hoàn Kiếm, Hà Nội 100000 ",21.0202397,105.854113,Vị Quảng Restaurant,024 3943 3962 ,300000.0,"300,000",4.6,Restaurant,https://www.google.com/maps/place/V%E1%BB%8B+Qu%E1%BA%A3ng+Restaurant/data=!4m7!3m6!1s0x3135abed15a1fcef:0xbe40bb2cd44ef5c1!8m2!3d21.0202397!4d105.854113!16s%2Fg%2F1q5bksn88!19sChIJ7_yhFe2rNTERwfVO1Cy7QL4?authuser=0&hl=en&rclk=1,
"5 P. Phan Kế Bính, Cống Vị, Ba Đình, Hà Nội 100000 ",21.0341714,105.8125096,Pizza 4P's Phan Ke Binh,1900 6043 ,null,,4.9,Restaurant,https://www.google.com/maps/place/Pizza+4P%27s+Phan+Ke+Binh/data=!4m7!3m6!1s0x3135ab94762e930d:0x4e2723f5f84ce55c!8m2!3d21.0341714!4d105.8125096!16s%2Fg%2F11gk8wjj5c!19sChIJDZMudpSrNTERXOVM-PUjJ04?authuser=0&hl=en&rclk=1,http://pizza4ps.com/
"54 P. Quảng An, Quảng An, Tây Hồ, Hà Nội 10000 ",21.0610128,105.82766,La Fiorentina - Italian Restaurant,0936 302 868 ,null,,4.6,Restaurant,https://www.google.com/maps/place/La+Fiorentina+-+Italian+Restaurant/data=!4m7!3m6!1s0x3135ab6daf634987:0x9de7a2ccf409f139!8m2!3d21.0610128!4d105.82766!16s%2Fg%2F11fl5dn97x!19sChIJh0ljr22rNTEROfEJ9Myi550?authuser=0&hl=en&rclk=1,https://www.facebook.com/italiadrinkfood/
"No.9 Nha Tho, Minerva Church Hotel Hoan Kiem Ward, Hanoi City, Hà Nội 10000 ",21.0289236,105.8500274,Masala Art Indian Restaurant at Minerva Church Hanoi,0393 252 726 ,null,,4.7,Restaurant,https://www.google.com/maps/place/Masala+Art+Indian+Restaurant+at+Minerva+Church+Hanoi/data=!4m7!3m6!1s0x3135ab19974622f1:0x905ce0021a60434!8m2!3d21.0289236!4d105.8500274!16s%2Fg%2F11krtmbl1n!19sChIJ8SJGlxmrNTERNASmIQDOBQk?authuser=0&hl=en&rclk=1,https://www.saffrongroupvn.com/
"27-29 Gia Ngu Street, Hoan Kiem Dist, Hanoi City, Hà Nội 100000 ",21.0329966,105.8526794,Gia Ngư Restaurant,0344 077 383 ,300000.0,"300,000",4.7,Restaurant,https://www.google.com/maps/place/Gia+Ng%C6%B0+Restaurant/data=!4m7!3m6!1s0x3135ab332822ee75:0x8cb9f2e1a400374b!8m2!3d21.0329966!4d105.8526794!16s%2Fg%2F11stj7ws4r!19sChIJde4iKDOrNTERSzcApOHyuYw?authuser=0&hl=en&rclk=1,https://giangu-restaurant.com/
"39 P. Hàng Gà, Hàng Bồ, Hoàn Kiếm, Hà Nội 10000 ",21.035385,105.8473203,The Corn Restaurant - Old Quarter View,0904 248 612 ,null,,5.0,Restaurant,https://www.google.com/maps/place/The+Corn+Restaurant+-+Old+Quarter+View/data=!4m7!3m6!1s0x3135ab3c3679927f:0x13d415ba094fac6!8m2!3d21.035385!4d105.8473203!16s%2Fg%2F11wv4kn4bt!19sChIJf5J5NjyrNTERxvqUoFtBPQE?authuser=0&hl=en&rclk=1,https://heritagehanoi.com/restaurant.html
"56d P. Thợ Nhuộm, Trần Hưng Đạo, Hoàn Kiếm, Hà Nội 11000 ",21.0252198,105.845784,DASCO INDIAN KITCHEN,0917 247 102 ,200000.0,"200,000",4.7,Restaurant,https://www.google.com/maps/place/DASCO+INDIAN+KITCHEN/data=!4m7!3m6!1s0x3135ab9434345e7f:0xc7005f8935be876c!8m2!3d21.0252198!4d105.845784!16s%2Fg%2F11h804bxr2!19sChIJf140NJSrNTERbIe-NYlfAMc?authuser=0&hl=en&rclk=1,
"11 P. Tống Duy Tân, Hàng Bông, Hoàn Kiếm, Hà Nội ",21.0291991,105.8435864,Ky Dong Restaurant,0976 209 593 ,100000.0,"100,000",4.6,Restaurant,https://www.google.com/maps/place/Ky+Dong+Restaurant/data=!4m7!3m6!1s0x3135ab964d979869:0x90c7abad25b00261!8m2!3d21.0291991!4d105.8435864!16s%2Fg%2F11b6dppc00!19sChIJaZiXTZarNTERYQKwJa2rx5A?authuser=0&hl=en&rclk=1,
"11B P. Báo Khánh, Alley, Hoàn Kiếm, Hà Nội 100000 ",21.031054,105.8501487,Pizza 4P’s Bao Khanh,1900 6043 ,null,,4.9,Restaurant,https://www.google.com/maps/place/Pizza+4P%E2%80%99s+Bao+Khanh/data=!4m7!3m6!1s0x3135ab95850c0c9b:0x8f6aaef1b985c9b5!8m2!3d21.031054!4d105.8501487!16s%2Fg%2F11bw46_k6g!19sChIJmwwMhZWrNTERtcmFufGuao8?authuser=0&hl=en&rclk=1,https://pizza4ps.com/
"7th floor, 33-35 Hàng Dầu, Hoan Kiem ward, 33-35 P. Hàng Dầu, street, Hoàn Kiếm, Hà Nội 100000 ",21.0311385,105.8540458,The Rhythms Restaurant,0968 756 488 ,null,,4.7,Restaurant,https://www.google.com/maps/place/The+Rhythms+Restaurant/data=!4m7!3m6!1s0x3135abd6558f7729:0x3e41bd71e0c511de!8m2!3d21.0311385!4d105.8540458!16s%2Fg%2F11h7v59jl0!19sChIJKXePVdarNTER3hHF4HG9QT4?authuser=0&hl=en&rclk=1,https://lasinfoniavietnam.com/therhythms/
"6, ngõ 12 Đường Đặng Thai Mai, Phường Quảng An, Quận Tây Hồ, Tp. Hà Nội, Hanoi City, Hà Nội 10000 ",21.0630453,105.8239963,Mawlana Restaurant Hanoi,0868 030 050 ,null,,4.6,Restaurant,https://www.google.com/maps/place/Mawlana+Restaurant+Hanoi/data=!4m7!3m6!1s0x3135ab4b47b40ee3:0xfc247c8da8d541a1!8m2!3d21.0630453!4d105.8239963!16s%2Fg%2F11gyxfqwy1!19sChIJ4w60R0urNTERoUHVqI18JPw?authuser=0&hl=en&rclk=1,https://mawlanarestaurant.com/
"41 P. Hàng Nón, Hàng Gai, Hoàn Kiếm, Hà Nội ",21.0324649,105.8475497,GREEN INN - Vegan Restaurant,0328 828 685 ,200000.0,"200,000",4.8,Restaurant,https://www.google.com/maps/place/GREEN+INN+-+Vegan+Restaurant/data=!4m7!3m6!1s0x3135ab980ab4fe25:0x55658a1314f82bca!8m2!3d21.0324649!4d105.8475497!16s%2Fg%2F11twyc75ym!19sChIJJf60CpirNTERyiv4FBOKZVU?authuser=0&hl=en&rclk=1,https://greeninn.vn/
"26 P. Lãn Ông, Phố cổ Hà Nội, Hoàn Kiếm, Hà Nội ",21.0353712,105.8491116,Lan Ong Restaurant – Authentic Vietnamese Cuisine in Hanoi Old Quarter,0375 542 627 ,null,,4.9,Restaurant,https://www.google.com/maps/place/Lan+Ong+Restaurant+%E2%80%93+Authentic+Vietnamese+Cuisine+in+Hanoi+Old+Quarter/data=!4m7!3m6!1s0x3135abb45a958db5:0xb479ce98bfffaa9a!8m2!3d21.0353712!4d105.8491116!16s%2Fg%2F11w2mz8c3b!19sChIJtY2VWrSrNTERmqr_v5jOebQ?authuser=0&hl=en&rclk=1,https://lanongrestaurant.com/
"46 P. Thợ Nhuộm, Trần Hưng Đạo, Hoàn Kiếm, Hà Nội ",21.0259621,105.8452872,Namaste Hanoi,0904 224 400 ,300000.0,"300,000",4.4,Restaurant,https://www.google.com/maps/place/Namaste+Hanoi/data=!4m7!3m6!1s0x3135abc0377ff9c7:0x9ed94f6b67147780!8m2!3d21.0259621!4d105.8452872!16s%2Fg%2F1jkwmldwt!19sChIJx_l_N8CrNTERgHcUZ2tP2Z4?authuser=0&hl=en&rclk=1,http://www.namastehanoi.com/
"101 Mã Mây, Hàng Buồm, Hoàn Kiếm, Hà Nội 10000 ",21.0341113,105.8534409,Duong's 2 Restaurant & Cooking Class,024 3636 4567 ,null,,4.6,Restaurant,https://www.google.com/maps/place/Duong%27s+2+Restaurant+%26+Cooking+Class/data=!4m7!3m6!1s0x3135ab40df73a595:0x9ca85cd2cce95de9!8m2!3d21.0341113!4d105.8534409!16s%2Fg%2F11h40sbwt5!19sChIJlaVz30CrNTER6V3pzNJcqJw?authuser=0&hl=en&rclk=1,https://duongs2restaurant.com/
"75 P. Nguyễn Đình Chiểu, Lê Đại Hành, Hai Bà Trưng, Hà Nội ",21.0118644,105.8461619,HOME Hanoi - HOME Vietnamese Restaurant,0889 038 822 ,null,,4.5,Restaurant,https://www.google.com/maps/place/HOME+Hanoi+-+HOME+Vietnamese+Restaurant/data=!4m7!3m6!1s0x3135abac801ded7f:0x40c83151f5546b14!8m2!3d21.0118644!4d105.8461619!16s%2Fg%2F11h2pg68sc!19sChIJf-0dgKyrNTERFGtU9VExyEA?authuser=0&hl=en&rclk=1,http://homevietnameserestaurants.com/
"13 Hàng Điếu, Cửa Đông, Hoàn Kiếm, Hà Nội ",21.0334271,105.8471121,Zaika Indian Restaurant Hanoi,0913 221 971 ,null,,4.4,Restaurant,https://www.google.com/maps/place/Zaika+Indian+Restaurant+Hanoi/data=!4m7!3m6!1s0x3135abbe7966c761:0x6711fd1dde7d4d2b!8m2!3d21.0334271!4d105.8471121!16s%2Fg%2F11g9r0z14s!19sChIJYcdmeb6rNTERK0193h39EWc?authuser=0&hl=en&rclk=1,https://zaikavn.com/zaika/?utm_source=google+my+business&utm_medium=GMB&utm_campaign=GMB+URL
"151-153 Hang Bong Hoan Kiem Ward, Hà Nội, 100000 ",21.0293134,105.8454768,MAY TRE DAN Restaurant,0886 028 558 ,null,,5.0,Restaurant,https://www.google.com/maps/place/MAY+TRE+DAN+Restaurant/data=!4m7!3m6!1s0x3135abe82d6c811d:0xdc3b9b71b9ddcc90!8m2!3d21.0293134!4d105.8454768!16s%2Fg%2F11vf33ltyw!19sChIJHYFsLeirNTERkMzduXGbO9w?authuser=0&hl=en&rclk=1,https://maytredan.vn/
"39 P. Hàng Quạt, Hàng Gai, Hoàn Kiếm, Hà Nội 10000 ",21.0326121,105.8493614,Bếp Chay Huệ Nhiên - Vegan & Vegetarian Restaurant,0862 234 788 ,200000.0,"200,000",4.8,Vegetarian,https://www.google.com/maps/place/B%E1%BA%BFp+Chay+Hu%E1%BB%87+Nhi%C3%AAn+-+Vegan+%26+Vegetarian+Restaurant/data=!4m7!3m6!1s0x3135ab05322710b1:0xed542656b4a5b827!8m2!3d21.0326121!4d105.8493614!16s%2Fg%2F11txy07vbr!19sChIJsRAnMgWrNTERJ7iltFYmVO0?authuser=0&hl=en&rclk=1,https://www.facebook.com/profile.php?id=100091099003443&mibextid=LQQJ4d
"100 Đ. Xuân Diệu, Tứ Liên, Tây Hồ, Hà Nội 100000 ",21.0625936,105.8298661,Dalcheeni Indian Restaurant,024 3266 8453 ,null,,4.5,Restaurant,https://www.google.com/maps/place/Dalcheeni+Indian+Restaurant/data=!4m7!3m6!1s0x3135aa5610ea6d95:0x847833adbfb24676!8m2!3d21.0625936!4d105.8298661!16s%2Fg%2F11btv64gkq!19sChIJlW3qEFaqNTERdkayv60zeIQ?authuser=0&hl=en&rclk=1,https://dalcheenivn.com/hanoi/
"116/D4, Khu tập thể Giảng Võ, Ba Đình, Hà Nội ",21.0263462,105.8216083,Botanica Restaurant,0963 615 086 ,200000.0,"200,000",4.6,Restaurant,https://www.google.com/maps/place/Botanica+Restaurant/data=!4m7!3m6!1s0x3135ab716a6cfbe5:0xd88aca276fc04465!8m2!3d21.0263462!4d105.8216083!16s%2Fg%2F11bbrkgm3p!19sChIJ5ftsanGrNTERZUTAbyfKitg?authuser=0&hl=en&rclk=1,http://botanica.vn/
"7 ngõ 58 P. Đào Tấn, Cống Vị, Ba Đình, Hà Nội ",21.0334771,105.8075798,Cousins Restaurant Đào Tấn,0949 925 863 ,null,,4.4,Restaurant,https://www.google.com/maps/place/Cousins+Restaurant+%C4%90%C3%A0o+T%E1%BA%A5n/data=!4m7!3m6!1s0x3135ab6add13f4d1:0xf9b8ff69e9064260!8m2!3d21.0334771!4d105.8075798!16s%2Fg%2F11c59ztskr!19sChIJ0fQT3WqrNTERYEIG6Wn_uPk?authuser=0&hl=en&rclk=1,https://www.facebook.com/cousins.daotan/
"27 P. Nam Ngư, Cửa Nam, Hoàn Kiếm, Hà Nội ",21.0264385,105.8427149,Luna d'Autunno - Italian Pizzeria & Restaurant,0388 884 052 ,null,,4.5,Restaurant,https://www.google.com/maps/place/Luna+d%27Autunno+-+Italian+Pizzeria+%26+Restaurant/data=!4m7!3m6!1s0x3135ab97cf30b439:0x19e5fad2f139116f!8m2!3d21.0264385!4d105.8427149!16s%2Fg%2F1tdy6jm0!19sChIJObQwz5erNTERbxE58dL65Rk?authuser=0&hl=en&rclk=1,https://linktr.ee/lunadautunno.hn
"2A Trần Phú Hà Nội, Hanoi City ",21.0301503,105.8445222,CỌ Restaurant Vietnamese Cuisine & Vegetarian Food 2,0389 262 826 ,200000.0,"200,000",4.9,Vegetarian,https://www.google.com/maps/place/C%E1%BB%8C+Restaurant+Vietnamese+Cuisine+%26+Vegetarian+Food+2/data=!4m7!3m6!1s0x3135abeaa9737b4b:0x32e41e5d640f055d!8m2!3d21.0301503!4d105.8445222!16s%2Fg%2F11yg_720_p!19sChIJS3tzqeqrNTERXQUPZF0e5DI?authuser=0&hl=en&rclk=1,https://covietnameserestaurant.com/
"44-46 Phố Đường Tàu, Hàng Bông, Hoàn Kiếm, Hà Nội 10000 ",21.0313806,105.8448388,Ms Hương LY Vietnamese Restaurant - Drinks & Vegetarian Food,0911 251 282 ,null,,4.7,Vegetarian,https://www.google.com/maps/place/Ms+H%C6%B0%C6%A1ng+LY+Vietnamese+Restaurant+-+Drinks+%26+Vegetarian+Food/data=!4m7!3m6!1s0x3135abbd8b938eb1:0x849f590ab1fa742b!8m2!3d21.0313806!4d105.8448388!16s%2Fg%2F11q84mzqlj!19sChIJsY6Ti72rNTERK3T6sQpZn4Q?authuser=0&hl=en&rclk=1,
