address,latitude,longitude,name,phone,price,price_text,rating,type,url,website
"Phường 8, Vũng Tàu, Ba Ria - Vung Tau ",10.3496969,107.1007407,Khu du lịch biển DIC,0918 503 121 ,0,,3.8,Natural,https://www.google.com/maps/place/Khu+du+l%E1%BB%8Bch+bi%E1%BB%83n+DIC/data=!4m7!3m6!1s0x31756f57511479a1:0x6da78b382b66626c!8m2!3d10.3496969!4d107.1007407!16s%2Fg%2F11h262hc0c!19sChIJoXkUUVdvdTERbGJmKziLp20?authuser=0&hl=en&rclk=1,
"Vũng Tàu, Ba Ria - Vung Tau ",10.3295288,107.0767365,Bãi Dứa,,0,,4.4,Natural,https://www.google.com/maps/place/B%C3%A3i+D%E1%BB%A9a/data=!4m7!3m6!1s0x31756560a1e0b197:0xf81958e8863cf9d2!8m2!3d10.3295288!4d107.0767365!16s%2Fg%2F120yrvht!19sChIJl7HgoWBldTER0vk8huhYGfg?authuser=0&hl=en&rclk=1,
"949C+C9M, Unnamed Road, Phường 10, Vũng Tàu, Bà Rịa - Vũng Tàu ",10.3685947,107.1209217,Bãi tắm Chí Linh,,0,,3.3,Natural,https://www.google.com/maps/place/B%C3%A3i+t%E1%BA%AFm+Ch%C3%AD+Linh/data=!4m7!3m6!1s0x317571c29dcf7c91:0x1109a99e625e5ade!8m2!3d10.3685947!4d107.1209217!16s%2Fg%2F11nypvjzz_!19sChIJkXzPncJxdTER3lpeYp6pCRE?authuser=0&hl=en&rclk=1,
"Vũng Tàu, Ba Ria - Vung Tau ",10.3645371,107.0687079,The Big Mountain,,0,,4.6,Natural,https://www.google.com/maps/place/The+Big+Mountain/data=!4m7!3m6!1s0x31756fbb47737b07:0x6e4c656745ff0651!8m2!3d10.3645371!4d107.0687079!16s%2Fg%2F122t1qzv!19sChIJB3tzR7tvdTERUQb_RWdlTG4?authuser=0&hl=en&rclk=1,
"Phường 2, Vũng Tàu, Ba Ria - Vung Tau ",10.3328687,107.0790436,The Small Mountain,,0,,4.5,Natural,https://www.google.com/maps/place/The+Small+Mountain/data=!4m7!3m6!1s0x3175655fb9a37cf5:0xb34c8ab03b8e4868!8m2!3d10.3328687!4d107.0790436!16s%2Fg%2F121mvw9j!19sChIJ9XyjuV9ldTERaEiOO7CKTLM?authuser=0&hl=en&rclk=1,
Ba Ria - Vung Tau ,10.5368183,107.1366365,Nui Dinh,,0,,4.5,Natural,https://www.google.com/maps/place/Nui+Dinh/data=!4m7!3m6!1s0x31750d1af3fb5185:0x9c4cea3750871417!8m2!3d10.5368183!4d107.1366365!16s%2Fm%2F0dd8rt5!19sChIJhVH78xoNdTERFxSHUDfqTJw?authuser=0&hl=en&rclk=1,
"Tân Thành, Ba Ria - Vung Tau ",10.5962146,107.0923331,Núi Thị Vải,,0,,4.7,Natural,https://www.google.com/maps/place/N%C3%BAi+Th%E1%BB%8B+V%E1%BA%A3i/data=!4m7!3m6!1s0x317512024b288549:0x507282ceac864095!8m2!3d10.5962146!4d107.0923331!16s%2Fg%2F1tkjhpcz!19sChIJSYUoSwISdTERlUCGrM6CclA?authuser=0&hl=en&rclk=1,
Ba Ria - Vung Tau ,10.4140204,107.2518631,Núi Minh Đạm,,0,,4.4,Natural,https://www.google.com/maps/place/Nu%CC%81i+Minh+%C4%90a%CC%A3m/data=!4m7!3m6!1s0x31757670ede1591d:0x56bd3ae70ea7d72!8m2!3d10.4140204!4d107.2518631!16s%2Fg%2F1yy3vm7j2!19sChIJHVnh7XB2dTERcn3qcK7TawU?authuser=0&hl=en&rclk=1,
"9339+6GP, Phường 1, Vũng Tàu, Bà Rịa - Vũng Tàu ",10.3530955,107.0688195,Rừng Vi Ba II,,0,,4.7,Natural,https://www.google.com/maps/place/R%E1%BB%ABng+Vi+Ba+II/data=!4m7!3m6!1s0x31756f2d11b6e43d:0xb228678fc4a1cb08!8m2!3d10.3530955!4d107.0688195!16s%2Fg%2F11q_bfpkt0!19sChIJPeS2ES1vdTERCMuhxI9nKLI?authuser=0&hl=en&rclk=1,
"444 Trần Phú, Phường 5, Vũng Tàu, Bà Rịa - Vũng Tàu ",10.3810757,107.0585641,Ancient Battery,,0,,4.4,Natural,https://www.google.com/maps/place/Ancient+Battery/data=!4m7!3m6!1s0x31756fa450421939:0xfca5a565a1b39df4!8m2!3d10.3810757!4d107.0585641!16s%2Fg%2F11bx9dgb_n!19sChIJORlCUKRvdTER9J2zoWWlpfw?authuser=0&hl=en&rclk=1,https://www.facebook.com/homestay.re
"Phường 6, District 3, Ho Chi Minh City 700000 ",10.7795106,106.6920916,War Remnants Museum,028 3930 5587 ,40000,₫40000,4.5,Historical,https://www.google.com/maps/place/War+Remnants+Museum/data=!4m7!3m6!1s0x31752f30a23708cf:0x7cd94adf2b1474aa!8m2!3d10.7795106!4d106.6920916!16s%2Fm%2F02pt71k!19sChIJzwg3ojAvdTERqnQUK99K2Xw?authuser=0&hl=en&rclk=1,https://baotangchungtichchientranh.vn/
"36 Hồ Tùng Mậu, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh ",10.7715673,106.7042465,Saigon Skydeck,,240000,₫240000,4.4,Attraction,https://www.google.com/maps/place/Saigon+Skydeck/data=!4m7!3m6!1s0x31752f413f829255:0x898ec607e8ec7b7c!8m2!3d10.7715673!4d106.7042465!16s%2Fg%2F12qh2ltf6!19sChIJVZKCP0EvdTERfHvs6AfGjok?authuser=0&hl=en&rclk=1,https://ticket-stations.com/saigon-skydeck-bitexco
"Ben Thanh, District 1, Ho Chi Minh City ",10.7769942,106.6953021,Independence Palace,028 3822 3652 ,40000,₫40000,4.5,Attraction,https://www.google.com/maps/place/Independence+Palace/data=!4m7!3m6!1s0x31752f385570472f:0x1787491df0ed8d6a!8m2!3d10.7769942!4d106.6953021!16zL20vMDk4NHg5!19sChIJL0dwVTgvdTERao3t8B1Jhxc?authuser=0&hl=en&rclk=1,https://www.dinhdoclap.gov.vn/
"Ben Thanh, District 1, Ho Chi Minh City ",10.7745379,106.6924421,Tao Dan Park,,2400749,₫2400749,4.5,Natural,https://www.google.com/maps/place/Tao+Dan+Park/data=!4m7!3m6!1s0x31752f396a9573b1:0x3ef2307ad14f1770!8m2!3d10.7745379!4d106.6924421!16s%2Fg%2F121tymxf!19sChIJsXOVajkvdTERcBdP0Xow8j4?authuser=0&hl=en&rclk=1,https://congvientaodan.com/
"Ben Thanh, District 1, Ho Chi Minh City ",10.7725168,106.6980208,Ben Thanh Market,,1026675,₫1026675,4.0,Shopping,https://www.google.com/maps/place/Ben+Thanh+Market/data=!4m7!3m6!1s0x31752f3f3129e64d:0x8d6b2d79522c7f30!8m2!3d10.7725168!4d106.6980208!16s%2Fm%2F02q30t6!19sChIJTeYpMT8vdTERMH8sUnkta40?authuser=0&hl=en&rclk=1,
"số 72 Lê Thánh Tôn, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 ",10.7776809,106.7014474,Chi Lang Park,,0,,4.2,Natural,https://www.google.com/maps/place/Chi+Lang+Park/data=!4m7!3m6!1s0x31752f47dc3c4fa9:0x288eef2da9f284c!8m2!3d10.7776809!4d106.7014474!16s%2Fg%2F11h54g7qts!19sChIJqU883EcvdTERTCif2vLuiAI?authuser=0&hl=en&rclk=1,
"41 Hoàng Dư Khương, Phường 12, Quận 10, Thành phố Hồ Chí Minh ",10.7761823,106.6718875,Museum of Traditional Vietnamese Medicine,028 3864 2430 ,180000,₫180000,4.5,Historical,https://www.google.com/maps/place/Museum+of+Traditional+Vietnamese+Medicine/data=!4m7!3m6!1s0x31752ed913384e0b:0xab59fe8772b3638b!8m2!3d10.7761823!4d106.6718875!16s%2Fg%2F11_v77glx!19sChIJC044E9kudTERi2Ozcof-Was?authuser=0&hl=en&rclk=1,http://fitomuseum.com.vn/
"720A Điện Biên Phủ, Phường 22, Bình Thạnh, Thành phố Hồ Chí Minh 72300 ",10.7951119,106.722096,Landmark 81,,449894,₫449894,4.6,Attraction,https://www.google.com/maps/place/Landmark+81/data=!4m7!3m6!1s0x317527c2f8f30911:0x36ac5073f8c91acd!8m2!3d10.7951119!4d106.722096!16s%2Fm%2F012hcpml!19sChIJEQnz-MIndTERzRrJ-HNQrDY?authuser=0&hl=en&rclk=1,https://www.ticketcheap.shop/landmark81
"2 Đ. Nguyễn Văn Bình, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 ",10.780963,106.7000734,Ho Chi Minh City Book Street,,18754,₫18754,4.6,Attraction,https://www.google.com/maps/place/Ho+Chi+Minh+City+Book+Street/data=!4m7!3m6!1s0x31752f37d72fc64b:0xfc9031b5e3958d50!8m2!3d10.780963!4d106.7000734!16s%2Fg%2F11bxlpfshc!19sChIJS8Yv1zcvdTERUI2V47UxkPw?authuser=0&hl=en&rclk=1,https://duongsachtphcm.com/
"01 Công trường Công xã Paris, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 70000 ",10.7797855,106.6990189,Notre Dame Cathedral of Saigon,0914 122 229 ,658100,₫658100,4.4,Cultural,https://www.google.com/maps/place/Notre+Dame+Cathedral+of+Saigon/data=!4m7!3m6!1s0x31752f37e6d82451:0xe84f59936ced5b45!8m2!3d10.7797855!4d106.6990189!16s%2Fm%2F027b16m!19sChIJUSTY5jcvdTERRVvtbJNZT-g?authuser=0&hl=en&rclk=1,
"07 Công trường Lam Sơn, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 710212 ",10.7766128,106.7031715,Saigon Opera House,,800000,₫800000,4.6,Attraction,https://www.google.com/maps/place/Saigon+Opera+House/data=!4m7!3m6!1s0x31752f4649e7ca29:0x55f531b6120cae3b!8m2!3d10.7766128!4d106.7031715!16s%2Fm%2F027_v_t!19sChIJKcrnSUYvdTERO64MErYx9VU?authuser=0&hl=en&rclk=1,https://ticket-stations.com/a-o-show
"2 Nguyễn Bỉnh Khiêm, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 ",10.7873344,106.7050566,Saigon Zoo & Botanical Gardens,028 3829 1425 ,60000,₫60000,4.3,Attraction,https://www.google.com/maps/place/Saigon+Zoo+%26+Botanical+Gardens/data=!4m7!3m6!1s0x31752f4b3330bcc7:0x4db964d76bf6e18e!8m2!3d10.7873344!4d106.7050566!16s%2Fm%2F02pxd7b!19sChIJx7wwM0svdTERjuH2a9dkuU0?authuser=0&hl=en&rclk=1,https://saigonzoo.net/
"72 Lê Thánh Tôn, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 70000 ",10.7780283,106.7019909,Back of the Bike Tours - Ho Chi Minh City Food Tours,0935 046 910 ,0,,4.9,Attraction,https://www.google.com/maps/place/Back+of+the+Bike+Tours+-+Ho+Chi+Minh+City+Food+Tours/data=!4m7!3m6!1s0x31752f69244be589:0xdc8a9d293c5ea652!8m2!3d10.7780283!4d106.7019909!16s%2Fg%2F12hnvrdpr!19sChIJieVLJGkvdTERUqZePCmditw?authuser=0&hl=en&rclk=1,https://backofthebiketours.com/
"Phường Phạm Ngũ Lão, District 1, Ho Chi Minh City 700000 ",10.7687114,106.69234,September 23rd Park,,0,,4.4,Natural,https://www.google.com/maps/place/September+23rd+Park/data=!4m7!3m6!1s0x31752f3efe0a86bb:0xe8ca8e027af4297d!8m2!3d10.7687114!4d106.69234!16s%2Fg%2F121pdcj_!19sChIJu4YK_j4vdTERfSn0egKOyug?authuser=0&hl=en&rclk=1,https://congvien23thang9.com/
"65 Lý Tự Trọng, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh ",10.7759656,106.6996476,Museum of Ho Chi Minh City,028 3829 9741 ,1184625,₫1184625,4.2,Historical,https://www.google.com/maps/place/Museum+of+Ho+Chi+Minh+City/data=!4m7!3m6!1s0x31752f7e127ee995:0x2dcb5bd0282bae73!8m2!3d10.7759656!4d106.6996476!16s%2Fm%2F02pxf_c!19sChIJlel-En4vdTERc64rKNBbyy0?authuser=0&hl=en&rclk=1,https://hcmc-museum.edu.vn/
"74 Lê Công Kiều, Phường Nguyễn Thái Bình, Quận 1, Thành phố Hồ Chí Minh ",10.7704503,106.6994843,French Style Architecture Street,,0,,4.0,Attraction,https://www.google.com/maps/place/French+Style+Architecture+Street/data=!4m7!3m6!1s0x31752f4063ed0fff:0x669443edead39f50!8m2!3d10.7704503!4d106.6994843!16s%2Fg%2F11k51rrzqh!19sChIJ_w_tY0AvdTERUJ_T6u1DlGY?authuser=0&hl=en&rclk=1,
"26A Lê Lợi, Phường Sài Gòn, Quận 1, Thành phố Hồ Chí Minh 700000 ",10.7748981,106.7011038,Citymap Adventure - Chocolate Workshop and Foodtour,0787 132 857 ,0,,5.0,Attraction,https://www.google.com/maps/place/Citymap+Adventure+-+Chocolate+Workshop+and+Foodtour/data=!4m7!3m6!1s0x31752fe7ac58949f:0xe9525bfd3524db5e!8m2!3d10.7748981!4d106.7011038!16s%2Fg%2F11x8d5624_!19sChIJn5RYrOcvdTERXtskNf1bUuk?authuser=0&hl=en&rclk=1,https://www.citymapadventure.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=3055366584081925606
"98 Đ. Nguyễn Thị Thập, Tân Hưng, Quận 7, Thành phố Hồ Chí Minh 700000 ",10.7415542,106.6950039,Vietopia,,285000,₫285000,4.2,Attraction,https://www.google.com/maps/place/Vietopia/data=!4m7!3m6!1s0x31752fa142524103:0xe2eb19c8b35e43b9!8m2!3d10.7415542!4d106.6950039!16s%2Fg%2F1q5gqnh4j!19sChIJA0FSQqEvdTERuUNes8gZ6-I?authuser=0&hl=en&rclk=1,https://vietopia.com.vn/
"Bùi Viện, Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh ",10.767351,106.6938836,Bui Vien Walking Street,,512800,₫512800,4.3,Attraction,https://www.google.com/maps/place/Bui+Vien+Walking+Street/data=!4m7!3m6!1s0x31752f1605cbdc09:0xf1c00d273532c3a6!8m2!3d10.767351!4d106.6938836!16s%2Fg%2F11fz_hbt2k!19sChIJCdzLBRYvdTERpsMyNScNwPE?authuser=0&hl=en&rclk=1,http://ticketdulich.com/streetfood-scooter
"2 Nguyễn Bỉnh Khiêm, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh ",10.784798,106.7078535,Geological Museum of Vietnam,0918 899 169 ,0,,4.4,Historical,https://www.google.com/maps/place/Geological+Museum+of+Vietnam/data=!4m7!3m6!1s0x31752f4c464309d7:0x9484be01d703a68e!8m2!3d10.784798!4d106.7078535!16s%2Fg%2F11bwp6rpgk!19sChIJ1wlDRkwvdTERjqYD1wG-hJQ?authuser=0&hl=en&rclk=1,
"RM28+C2, Phường 2, Tân Bình, Thành phố Hồ Chí Minh ",10.8010436,106.6650508,Hoang Van Thu Park,,0,,4.5,Natural,https://www.google.com/maps/place/Hoang+Van+Thu+Park/data=!4m7!3m6!1s0x31752949eb3e795f:0xa435dd1685ea2fbc!8m2!3d10.8010436!4d106.6650508!16s%2Fg%2F11hzwcm67k!19sChIJX3k-60kpdTERvC_qhRbdNaQ?authuser=0&hl=en&rclk=1,https://congvienhoangvanthu.com/
"Đ. Nguyễn Thị Sáu, Thạnh Lộc, Quận 12, Thành phố Hồ Chí Minh 70000 ",10.8749907,106.6828275,Saigon Crocodile Village,028 3716 1507 ,0,,4.3,Attraction,https://www.google.com/maps/place/Saigon+Crocodile+Village/data=!4m7!3m6!1s0x317528297fab9a4d:0x47619daa5abb2337!8m2!3d10.8749907!4d106.6828275!16s%2Fg%2F1pp2t_t5v!19sChIJTZqrfykodTERNyO7WqqdYUc?authuser=0&hl=en&rclk=1,https://hoacafashion.com/
"191 Đ. Lê Văn Thọ, Phường 8, Gò Vấp, Thành phố Hồ Chí Minh ",10.841896,106.656146,Gò Vấp Floral Village Park,,0,,4.4,Natural,https://www.google.com/maps/place/G%C3%B2+V%E1%BA%A5p+Floral+Village+Park/data=!4m7!3m6!1s0x317529a3be3265e9:0x73eb335ab4f71bbb!8m2!3d10.841896!4d106.656146!16s%2Fg%2F11btrr3fjw!19sChIJ6WUyvqMpdTERuxv3tFoz63M?authuser=0&hl=en&rclk=1,
"875 Cách Mạng Tháng Tám, Phường 15, Quận 10, Thành phố Hồ Chí Minh 700000 ",10.7851478,106.6647487,Le Thi Rieng Cultural Park,,0,,4.6,Natural,https://www.google.com/maps/place/Le+Thi+Rieng+Cultural+Park/data=!4m7!3m6!1s0x31752f001ee4e925:0xddaf85dceb45323f!8m2!3d10.7851478!4d106.6647487!16s%2Fg%2F11hzwy7z2b!19sChIJJenkHgAvdTERPzJF69yFr90?authuser=0&hl=en&rclk=1,
"87 Thăng Long, Phường 4, Tân Bình, Thành phố Hồ Chí Minh ",10.8052733,106.6606645,Air Force Museum,0986 662 231 ,0,,4.1,Historical,https://www.google.com/maps/place/Air+Force+Museum/data=!4m7!3m6!1s0x3175293ba924d33b:0x84d7787e747388e4!8m2!3d10.8052733!4d106.6606645!16s%2Fm%2F09rvsk3!19sChIJO9MkqTspdTER5IhzdH5414Q?authuser=0&hl=en&rclk=1,
"QPG4+4HH, Công trường Mê Linh, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh ",10.7753042,106.7064721,Tran Hung Dao Statue,,0,,4.5,Attraction,https://www.google.com/maps/place/Tran+Hung+Dao+Statue/data=!4m7!3m6!1s0x31752f45cd68378f:0x149e6ff48da09c04!8m2!3d10.7753042!4d106.7064721!16s%2Fg%2F1pxxswjnb!19sChIJjzdozUUvdTERBJygjfRvnhQ?authuser=0&hl=en&rclk=1,
"Sheraton Saigon Grand Opera Hotel, Đông Du/80 Ward, Street, Quận 1, Thành phố Hồ Chí Minh 700000 ",10.7757706,106.7042346,Palazzo E-Gaming Club,,0,,3.7,Attraction,https://www.google.com/maps/place/Palazzo+E-Gaming+Club/data=!4m7!3m6!1s0x31752f711d17036f:0x4f093aa55b40128a!8m2!3d10.7757706!4d106.7042346!16s%2Fg%2F1tdw0zl9!19sChIJbwMXHXEvdTERihJAW6U6CU8?authuser=0&hl=en&rclk=1,http://www.palazzo.vn/
"Đường D3, An Phú, Thủ Đức, Thành phố Hồ Chí Minh 70000 ",10.7984545,106.7720421,"City Park, The Global City",0888 513 159 ,0,,4.3,Natural,"https://www.google.com/maps/place/City+Park,+The+Global+City/data=!4m7!3m6!1s0x317527004a5fec73:0x53a8bf1b35fbdc70!8m2!3d10.7984545!4d106.7720421!16s%2Fg%2F11xc_f2kq5!19sChIJc-xfSgAndTERcNz7NRu_qFM?authuser=0&hl=en&rclk=1",https://www.facebook.com/TGCCityPark
"Tôn Đức Thắng, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh ",10.7749722,106.7064267,Riverside Park,,0,,4.4,Natural,https://www.google.com/maps/place/Riverside+Park/data=!4m7!3m6!1s0x31752f382eb056a9:0xaabbb749a845cb!8m2!3d10.7749722!4d106.7064267!16s%2Fg%2F11j0s3f9vg!19sChIJqVawLjgvdTERy0WoSbe7qgA?authuser=0&hl=en&rclk=1,
"336 Hai Bà Trưng, Phường Tân Định, Quận 1, Thành phố Hồ Chí Minh ",10.789876,106.6900255,Tân Định Market,028 3820 1272 ,840000,₫840000,4.2,Shopping,https://www.google.com/maps/place/T%C3%A2n+%C4%90%E1%BB%8Bnh+Market/data=!4m7!3m6!1s0x317528cd33a114bf:0x8fab22fc954be1f1!8m2!3d10.789876!4d106.6900255!16s%2Fg%2F1t_wlvm2!19sChIJvxShM80odTER8eFLlfwiq48?authuser=0&hl=en&rclk=1,https://www.foody.vn/ho-chi-minh/cho-tan-dinh
"Số 2 Lê Duẩn, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh ",10.7869955,106.7042194,Ho Chi Minh Campaign Museum,0336 578 946 ,0,,4.3,Historical,https://www.google.com/maps/place/Ho+Chi+Minh+Campaign+Museum/data=!4m7!3m6!1s0x31752f4b0d4e6c91:0x6fc414b7f41f17a4!8m2!3d10.7869955!4d106.7042194!16s%2Fg%2F1222nw9q!19sChIJkWxODUsvdTERpBcf9LcUxG8?authuser=0&hl=en&rclk=1,
"Công trường Quốc Tế, Phường 6, Quận 3, Thành phố Hồ Chí Minh ",10.7826071,106.695926,Turtle Pond,,0,,4.3,Attraction,https://www.google.com/maps/place/Turtle+Pond/data=!4m7!3m6!1s0x31752f36945880c5:0x92b8db9e3e747a70!8m2!3d10.7826071!4d106.695926!16s%2Fg%2F11f3jvmzmj!19sChIJxYBYlDYvdTERcHp0Pp7buJI?authuser=0&hl=en&rclk=1,
"134 Nam Kỳ Khởi Nghĩa, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh ",10.7772206,106.6979014,Ben Nghe Street Food,0901 262 830 ,1006893,₫1006893,4.3,Attraction,https://www.google.com/maps/place/Ben+Nghe+Street+Food/data=!4m7!3m6!1s0x31752f38d6d12d4b:0x9a6eb30ab7589d13!8m2!3d10.7772206!4d106.6979014!16s%2Fg%2F11bxgb8ltc!19sChIJSy3R1jgvdTERE51Ytwqzbpo?authuser=0&hl=en&rclk=1,https://www.facebook.com/streetfoodmarketbennghe?mibextid=kFxxJD
"8A Thái Văn Lung, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 ",10.7793695,106.7047033,Saigon Japan Town,,0,,4.3,Attraction,https://www.google.com/maps/place/Saigon+Japan+Town/data=!4m7!3m6!1s0x31752f48cf3c7265:0xd3bba610945c3f32!8m2!3d10.7793695!4d106.7047033!16s%2Fg%2F11cllprvly!19sChIJZXI8z0gvdTERMj9clBCmu9M?authuser=0&hl=en&rclk=1,https://www.facebook.com/japantownsaigon/
"5 Đ. Nguyễn Tất Thành, Phường 13, Quận 4, Thành phố Hồ Chí Minh 700000 ",10.765958,106.7087557,Indochina Queen,028 3895 7438 ,540000,₫540000,4.5,Attraction,https://www.google.com/maps/place/Indochina+Queen/data=!4m7!3m6!1s0x31752f613124d7df:0xf9fb04d822f377eb!8m2!3d10.765958!4d106.7087557!16s%2Fg%2F11swv9dfzr!19sChIJ39ckMWEvdTER63fzItgE-_k?authuser=0&hl=en&rclk=1,http://indochinaqueencruise.com.vn/
"74 Đồng Khởi, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 711000 ",10.775263,106.7042458,Réhahn Gallery,0398 206 986 ,0,,4.9,Attraction,https://www.google.com/maps/place/R%C3%A9hahn+Gallery/data=!4m7!3m6!1s0x3175277873278a31:0x729cc7211528b62!8m2!3d10.775263!4d106.7042458!16s%2Fg%2F11j_67dh_1!19sChIJMYonc3gndTERYotSEXLMKQc?authuser=0&hl=en&rclk=1,https://www.rehahnphotographer.com/
"40 Đ. Vĩnh Khánh, Phường 8, Quận 4, Thành phố Hồ Chí Minh ",10.7618585,106.7022361,Vinh Khanh Food Street,,0,,4.2,Attraction,https://www.google.com/maps/place/Vinh+Khanh+Food+Street/data=!4m7!3m6!1s0x31752f6b62a256ff:0x8d511e314fa49c38!8m2!3d10.7618585!4d106.7022361!16s%2Fg%2F11hc_rwscr!19sChIJ_1aiYmsvdTEROJykTzEeUY0?authuser=0&hl=en&rclk=1,
"01 Đ. Hoàng Thế Thiện, An Lợi Đông, Thủ Đức, Thành phố Hồ Chí Minh 700000 ",10.7721778,106.7246327,Sala Urban Park,,0,,4.6,Natural,https://www.google.com/maps/place/Sala+Urban+Park/data=!4m7!3m6!1s0x317525f61562e3c9:0xa744f70e7cf9ff0f!8m2!3d10.7721778!4d106.7246327!16s%2Fg%2F11f3rxnn1f!19sChIJyeNiFfYldTERD__5fA73RKc?authuser=0&hl=en&rclk=1,http://khudothisala.vn/
"25 Đ. Học Lạc, Phường 14, Quận 5, Thành phố Hồ Chí Minh 700000 ",10.751965,106.6543386,St Francis Xavier Church,028 3856 0274 ,0,,4.6,Cultural,https://www.google.com/maps/place/St+Francis+Xavier+Church/data=!4m7!3m6!1s0x31752ef4ebbbcd21:0x44da956564996287!8m2!3d10.751965!4d106.6543386!16s%2Fg%2F125n1hqw3!19sChIJIc276_QudTERh2KZZGWV2kQ?authuser=0&hl=en&rclk=1,https://nhathochatam.com/
"86/8A Mạc Đĩnh Chi, Đa Kao, Quận 1, Thành phố Hồ Chí Minh 700000 ",10.7882208,106.6965572,Saigon Adventure - Food Tour In Ho Chi Minh City,0975 642 264 ,0,,5.0,Attraction,https://www.google.com/maps/place/Saigon+Adventure+-+Food+Tour+In+Ho+Chi+Minh+City/data=!4m7!3m6!1s0x31752f1aa9aba7df:0x9cb84d830323d95a!8m2!3d10.7882208!4d106.6965572!16s%2Fg%2F11c1vkcp1b!19sChIJ36erqRovdTERWtkjA4NNuJw?authuser=0&hl=en&rclk=1,https://saigonadventure.com/
"32 Võ Văn Tần, Phường 6, Quận 1, Thành phố Hồ Chí Minh 700000 ",10.7789214,106.6922116,Spring Saigon Tours,0334 789 398 ,0,,5.0,Attraction,https://www.google.com/maps/place/Spring+Saigon+Tours/data=!4m7!3m6!1s0x31752f7cf132ef27:0x9e2745b69973f54f!8m2!3d10.7789214!4d106.6922116!16s%2Fg%2F11gm70c678!19sChIJJ-8y8XwvdTERT_VzmbZFJ54?authuser=0&hl=en&rclk=1,
"Nằm trong 101Tôn Dật Tiên (tầng 2, 101 Đ. Tôn Dật Tiên, Tân Phú, Quận 7, Thành phố Hồ Chí Minh 700000 ",10.7290836,106.7188731,The Crescent,0393 728 659 ,0,,5.0,Attraction,https://www.google.com/maps/place/The+Crescent/data=!4m7!3m6!1s0x31752fd9b1d7c695:0xb90f3042b7ca2285!8m2!3d10.7290836!4d106.7188731!16s%2Fg%2F11t9rxjrns!19sChIJlcbXsdkvdTERhSLKt0IwD7k?authuser=0&hl=en&rclk=1,https://the-crescent.com/
"750 Nguyễn Kiệm, Phường 4, Phú Nhuận, Thành phố Hồ Chí Minh ",10.8100403,106.6786271,Van Hanh Monastery,028 3845 0794 ,0,,4.6,Attraction,https://www.google.com/maps/place/Van+Hanh+Monastery/data=!4m7!3m6!1s0x317528dfadcd3b83:0xd97ee4f047bc423e!8m2!3d10.8100403!4d106.6786271!16s%2Fm%2F043shmk!19sChIJgzvNrd8odTERPkK8R_Dkftk?authuser=0&hl=en&rclk=1,https://thienvienvanhanh.com/
"118 Đ. Triệu Quang Phục, Phường 11, Quận 5, Thành phố Hồ Chí Minh ",10.7525748,106.6614803,三山會館 - Tam Son Hoi Quan Pagoda,,0,,4.3,Cultural,https://www.google.com/maps/place/%E4%B8%89%E5%B1%B1%E6%9C%83%E9%A4%A8+-+Tam+Son+Hoi+Quan+Pagoda/data=!4m7!3m6!1s0x31752ef7285b4759:0x66c296a8fb8a0d36!8m2!3d10.7525748!4d106.6614803!16s%2Fg%2F11bxc60zqy!19sChIJWUdbKPcudTERNg2K-6iWwmY?authuser=0&hl=en&rclk=1,https://vietnamdiscovery.com/ho-chi-minh-city/attractions/tam-son-hoi-quan-pagoda/
"Hoàng Sa, Phường Võ Thị Sáu, Quận 3, Thành phố Hồ Chí Minh ",10.7862451,106.6828111,Chùa Chantarangsay,0938 787 165 ,0,,4.7,Cultural,https://www.google.com/maps/place/Ch%C3%B9a+Chantarangsay/data=!4m7!3m6!1s0x31752f2c6c4a1eab:0xba99347a95720429!8m2!3d10.7862451!4d106.6828111!16s%2Fg%2F1tlbg1p9!19sChIJqx5KbCwvdTERKQRylXo0mbo?authuser=0&hl=en&rclk=1,
"Upstairs, 220 Nguyễn Công Trứ, Phường Nguyễn Thái Bình, Quận 1, Thành phố Hồ Chí Minh ",10.7679743,106.700435,Lacàph Coffee Experiences Space,0866 721 202 ,0,,5.0,Attraction,https://www.google.com/maps/place/Lac%C3%A0ph+Coffee+Experiences+Space/data=!4m7!3m6!1s0x31752fafb4f8a93d:0x620ce60882082fd4!8m2!3d10.7679743!4d106.700435!16s%2Fg%2F11fs2_3bvt!19sChIJPan4tK8vdTER1C8IggjmDGI?authuser=0&hl=en&rclk=1,https://www.lacaph.com/
