address,latitude,longitude,name,phone,price,price_text,rating,type,url,website
"198 Trần Bạch Đằng, Bắc Mỹ Phú, Ngũ Hành Sơn, Đà Nẵng 550000 ",16.052786,108.2466002,Monalisa Luxury Hotel,0236 3918 182 ,704878.0,"₫704,878",4.5,Hotel,https://www.google.com/maps/place/Monalisa+Luxury+Hotel/data=!4m10!3m9!1s0x314217b52ea9cd97:0xa34b751d878fb7e5!5m2!4m1!1i2!8m2!3d16.052786!4d108.2466002!16s%2Fg%2F11v3jqcdxr!19sChIJl82pLrUXQjER5bePhx11S6M?authuser=0&hl=en&rclk=1,https://monalisaluxuryhotel.com/
"170-172-174 Nguyễn Văn Thoại, Bắc Mỹ Phú, Ngũ Hành Sơn, Đà Nẵng 550000 ",16.0558804,108.2452292,MERCY EMERALD HOTEL,0236 3586 666 ,519870.0,"₫519,870",4.8,Hotel,https://www.google.com/maps/place/MERCY+EMERALD+HOTEL/data=!4m10!3m9!1s0x3142177bf0382785:0xc55a874e910ddba3!5m2!4m1!1i2!8m2!3d16.0558804!4d108.2452292!16s%2Fg%2F11kpkylqlj!19sChIJhSc48HsXQjERo9sNkU6HWsU?authuser=0&hl=en&rclk=1,https://mercyemeraldhotel.com/
"134-136 Bạch Đằng, Hải Châu, Đà Nẵng 550000 ",16.067425,108.224725,Sun River Hotel,0236 3849 188 ,483281.0,"₫483,281",4.0,Hotel,https://www.google.com/maps/place/Sun+River+Hotel/data=!4m10!3m9!1s0x3142183268d5babb:0x21385696d6627f8a!5m2!4m1!1i2!8m2!3d16.067425!4d108.224725!16s%2Fg%2F1tyt2v_9!19sChIJu7rVaDIYQjERin9i1pZWOCE?authuser=0&hl=en&rclk=1,http://sunriverhoteldanang.com/
"25 Mỹ Khê 1, Phước Mỹ, Sơn Trà, Đà Nẵng 550000 ",16.0636803,108.2398992,King House Villa Hotel,0236 3844 583 ,280598.0,"₫280,598",4.3,Villa,https://www.google.com/maps/place/King+House+Villa+Hotel/data=!4m10!3m9!1s0x314219d4960a9827:0x6189df3be311e38!5m2!4m1!1i2!8m2!3d16.0636803!4d108.2398992!16s%2Fg%2F11fjs79q_9!19sChIJJ5gKltQZQjEROB4xvvOdGAY?authuser=0&hl=en&rclk=1,
"City, 32A7 Tao Luc 5 street, Vietnam-Singapore Industrial Park 2, Tp. Thủ Dầu Một, Bình Dương 820000 ",11.072301,106.678568,HIIVE by fusion Binh Duong New City - VSIP 2,0274 3801 771 ,1680524.0,"₫1,680,524",4.9,Hotel,https://www.google.com/maps/place/HIIVE+by+fusion+Binh+Duong+New+City+-+VSIP+2/data=!4m10!3m9!1s0x3174cfcaf21c33e3:0x6a4862ba6cff12ab!5m2!4m1!1i2!8m2!3d11.072301!4d106.678568!16s%2Fg%2F11tf04kx4s!19sChIJ4zMc8srPdDERqxL_bLpiSGo?authuser=0&hl=en&rclk=1,https://newcity.hiivehotels.com/
"B2 Đường Hùng Vương, Phú Chánh, Thủ Dầu Một, Bình Dương ",11.056302,106.684187,Becamex Hotel New City,0274 3801 118 ,2311729.0,"₫2,311,729",4.5,Hotel,https://www.google.com/maps/place/Becamex+Hotel+New+City/data=!4m10!3m9!1s0x3174cfd6c47b6c4b:0x1ac1656fdf1d531f!5m2!4m1!1i2!8m2!3d11.056302!4d106.684187!16s%2Fg%2F11bwqbdg92!19sChIJS2x7xNbPdDERH1Md329lwRo?authuser=0&hl=en&rclk=1,http://newcity.becamexhotels.com/?partner=8663utm_source=google&utm_medium=organic&utm_campaign=MyBusiness&utm
"38 Đường số 3, Khu dân cư Trung Sơn, Bình Chánh, Thành phố Hồ Chí Minh 70000 ",10.7379713,106.6916034,Venice hotel,028 5431 6684 ,410918.0,"₫410,918",4.1,Hotel,https://www.google.com/maps/place/Venice+hotel/data=!4m10!3m9!1s0x31752fa4566aaaab:0x242b6f86bf4f1b9d!5m2!4m1!1i2!8m2!3d10.7379713!4d106.6916034!16s%2Fg%2F11c74h368m!19sChIJq6pqVqQvdTERnRtPv4ZvKyQ?authuser=0&hl=en&rclk=1,https://www.facebook.com/venicehotel02854316684/
"Đ. N2, Lái Thiêu, Thuận An, Bình Dương 75000 ",10.9059835,106.7105907,SPRING HOTEL - 4SEASONS HOTEL,0961 669 393 ,321501.0,"₫321,501",4.2,Hotel,https://www.google.com/maps/place/SPRING+HOTEL+-+4SEASONS+HOTEL/data=!4m10!3m9!1s0x3174d747a83a4dcf:0x204f213a0f1882f!5m2!4m1!1i2!8m2!3d10.9059835!4d106.7105907!16s%2Fg%2F11h33y0609!19sChIJz006qEfXdDERL4jxoBPyBAI?authuser=0&hl=en&rclk=1,
"353-355-357-359, 353 Đ. Số 1, Bình Trị Đông B, Bình Tân, Thành phố Hồ Chí Minh ",10.7472394,106.6107336,The Malibu Hotel Saigon,0867 783 788 ,1612686.0,"₫1,612,686",4.3,Hotel,https://www.google.com/maps/place/The+Malibu+Hotel+Saigon/data=!4m10!3m9!1s0x31752d8a5ae8edc5:0xfb902e15faba6a42!5m2!4m1!1i2!8m2!3d10.7472394!4d106.6107336!16s%2Fg%2F11tby1hhqj!19sChIJxe3oWootdTERQmq6-hUukPs?authuser=0&hl=en&rclk=1,
"Trảng Bàng, Tây Ninh ",11.0323179,106.3534331,GOLDEN CENTRAL HOTEL,0907 507 989 ,476701.0,"₫476,701",3.9,Hotel,https://www.google.com/maps/place/GOLDEN+CENTRAL+HOTEL/data=!4m10!3m9!1s0x310b2f1458a73115:0x702aa88eb745aa83!5m2!4m1!1i2!8m2!3d11.0323179!4d106.3534331!16s%2Fg%2F11lfckd_mk!19sChIJFTGnWBQvCzERg6pFt46oKnA?authuser=0&hl=en&rclk=1,http://goldencentral.vn/
"14 Đường số 3A, Bình Trị Đông B, Bình Tân, Thành phố Hồ Chí Minh 70000 ",10.7497866,106.6193907,"Lucky Hotel - Khách sạn khu tên lửa uy tín, địa chỉ lưu trú giá rẻ sạch sẽ tại Hồ Chí Minh",028 3817 2956 ,234037.0,"₫234,037",4.4,Hotel,"https://www.google.com/maps/place/Lucky+Hotel+-+Kh%C3%A1ch+s%E1%BA%A1n+khu+t%C3%AAn+l%E1%BB%ADa+uy+t%C3%ADn,+%C4%91%E1%BB%8Ba+ch%E1%BB%89+l%C6%B0u+tr%C3%BA+gi%C3%A1+r%E1%BA%BB+s%E1%BA%A1ch+s%E1%BA%BD+t%E1%BA%A1i+H%E1%BB%93+Ch%C3%AD+Minh/data=!4m10!3m9!1s0x31752d025ad301e9:0x15b3a341be7a1008!5m2!4m1!1i2!8m2!3d10.7497866!4d106.6193907!16s%2Fg%2F11kjn9xhzr!19sChIJ6QHTWgItdTERCBB6vkGjsxU?authuser=0&hl=en&rclk=1",
"B4/15B Ap 2, Tân Kiên, Bình Chánh, Thành phố Hồ Chí Minh ",10.7219718,106.6002345,Khách sạn HẢI QUỲNH,0783 879 688 ,256702.0,"₫256,702",3.9,Hotel,https://www.google.com/maps/place/Kh%C3%A1ch+s%E1%BA%A1n+H%E1%BA%A2I+QU%E1%BB%B2NH/data=!4m10!3m9!1s0x31752ddbac78b779:0xfcfb08feb294e7a6!5m2!4m1!1i2!8m2!3d10.7219718!4d106.6002345!16s%2Fg%2F11fr1p10c6!19sChIJebd4rNstdTERpueUsv4I-_w?authuser=0&hl=en&rclk=1,
"121 Đ. Lý Phục Man, Bình Thuận, Quận 7, Thành phố Hồ Chí Minh ",10.7424788,106.7229779,HappyHome,0797 137 653 ,310981.0,"₫310,981",4.3,Hotel,https://www.google.com/maps/place/HappyHome/data=!4m10!3m9!1s0x3175257f7048a54f:0x31c916b2523f60e0!5m2!4m1!1i2!8m2!3d10.7424788!4d106.7229779!16s%2Fg%2F11h1dshvg4!19sChIJT6VIcH8ldTER4GA_UrIWyTE?authuser=0&hl=en&rclk=1,http://happyhome.zoombookdirect.com/
"Số K73 đường D8, P, Kp7, Biên Hòa, Đồng Nai ",10.9463485,106.8292189,Khách sạn Mansion Park,0251 3683 450 ,951593.0,"₫951,593",4.1,Hotel,https://www.google.com/maps/place/Kh%C3%A1ch+s%E1%BA%A1n+Mansion+Park/data=!4m10!3m9!1s0x3174dfde590dde3d:0x876776197c421082!5m2!4m1!1i2!8m2!3d10.9463485!4d106.8292189!16s%2Fg%2F11mhshw2hd!19sChIJPd4NWd7fdDERghBCfBl2Z4c?authuser=0&hl=en&rclk=1,https://mansionparkhotel.com/
"1110B8 Đ. Phạm Văn Đồng, Linh Đông, Thủ Đức, Thành phố Hồ Chí Minh 700000 ",10.8397306,106.742019,Winston Hotel Riverside Thu Duc,0865 515 779 ,348370.0,"₫348,370",3.9,Hotel,https://www.google.com/maps/place/Winston+Hotel+Riverside+Thu+Duc/data=!4m10!3m9!1s0x31752707f7890755:0x480ce4d9e12c2172!5m2!4m1!1i2!8m2!3d10.8397306!4d106.742019!16s%2Fg%2F11hf7k6m27!19sChIJVQeJ9wcndTERciEs4dnkDEg?authuser=0&hl=en&rclk=1,
"B38A Đ. Bạch Đằng, Phường Tân, Sơn Hòa, Thành phố Hồ Chí Minh 700000 ",10.8152366,106.6683722,MI LINH Hotel,0899 337 871 ,401713.0,"₫401,713",4.2,Hotel,https://www.google.com/maps/place/MI+LINH+Hotel/data=!4m10!3m9!1s0x317529aac8ace587:0xd830c65a6295e46b!5m2!4m1!1i2!8m2!3d10.8152366!4d106.6683722!16s%2Fg%2F11sh5f3fk8!19sChIJh-WsyKopdTERa-SVYlrGMNg?authuser=0&hl=en&rclk=1,
"102 Đ. Vành Đai Trong, An Lạc A, Bình Tân, Thành phố Hồ Chí Minh 70000 ",10.7447787,106.6154308,The Moon 3 Hotel,028 3535 5026 ,1032242.0,"₫1,032,242",4.4,Hotel,https://www.google.com/maps/place/The+Moon+3+Hotel/data=!4m10!3m9!1s0x31752d81f9d8d0b3:0x59004752823079e9!5m2!4m1!1i2!8m2!3d10.7447787!4d106.6154308!16s%2Fg%2F11t0t839hj!19sChIJs9DY-YEtdTER6XkwglJHAFk?authuser=0&hl=en&rclk=1,
"40, N7 Đ. Võ Thị Sáu, Thống Nhất, Biên Hòa, Đồng Nai ",10.949931,106.8294327,Biên Hòa Hotel,0922 685 685 ,450000.0,"₫450,000",3.9,Hotel,https://www.google.com/maps/place/Bi%C3%AAn+H%C3%B2a+Hotel/data=!4m10!3m9!1s0x3174df387a44e3bd:0x76987113deec59dd!5m2!4m1!1i2!8m2!3d10.949931!4d106.8294327!16s%2Fg%2F11j7vb_m9d!19sChIJveNEejjfdDER3Vns3hNxmHY?authuser=0&hl=en&rclk=1,
"91 Đ. HT 45, Phường, Quận 12, Thành phố Hồ Chí Minh 70000 ",10.8703963,106.646509,Thanh An hotel,0906 712 899 ,427368.0,"₫427,368",4.1,Hotel,https://www.google.com/maps/place/Thanh+An+hotel/data=!4m10!3m9!1s0x317529e63b0e44d5:0xab79d9ac0289c7b4!5m2!4m1!1i2!8m2!3d10.8703963!4d106.646509!16s%2Fg%2F11b73vbj00!19sChIJ1UQOO-YpdTERtMeJAqzZeas?authuser=0&hl=en&rclk=1,
"76/2 Đường Lê Văn Chí, Phường Linh Trung, Thủ Đức, Thành phố Hồ Chí Minh 720300 ",10.8644635,106.7816957,Ha Long Hotel,0967 430 909 ,339762.0,"₫339,762",4.2,Hotel,https://www.google.com/maps/place/Ha+Long+Hotel/data=!4m10!3m9!1s0x31752776be0414ff:0x612fe33082787f3!5m2!4m1!1i2!8m2!3d10.8644635!4d106.7816957!16s%2Fg%2F11gybhfkd_!19sChIJ_xQEvnYndTER84cnCDP-EgY?authuser=0&hl=en&rclk=1,https://www.facebook.com/profile.php?id=100010979346159
"318A Đại lộ Bình Dương, Phú Hoà, Thủ Dầu Một, Bình Dương ",10.9810938,106.6687189,THE MIRA BOUTIQUE HOTEL,0274 3628 888 ,1079856.0,"₫1,079,856",4.2,Hotel,https://www.google.com/maps/place/THE+MIRA+BOUTIQUE+HOTEL/data=!4m10!3m9!1s0x3174d124860359cf:0xd58577eb58ef5e!5m2!4m1!1i2!8m2!3d10.9810938!4d106.6687189!16s%2Fg%2F11f389wbj3!19sChIJz1kDhiTRdDERXu9Y63eF1QA?authuser=0&hl=en&rclk=1,https://www.booking.com/hotel/vn/the-mira-boutique.vi.html?aid=7955654
"43 Trương Định, Phường 6, Quận 3, Thành phố Hồ Chí Minh ",10.776539,106.690775,Ruby Star Hotel,028 3933 3146 ,679263.0,"₫679,263",3.7,Hotel,https://www.google.com/maps/place/Ruby+Star+Hotel/data=!4m10!3m9!1s0x31752f3951100ec9:0xbc3517d4568546f3!5m2!4m1!1i2!8m2!3d10.776539!4d106.690775!16s%2Fg%2F1hc5yqr4m!19sChIJyQ4QUTkvdTER80aFVtQXNbw?authuser=0&hl=en&rclk=1,
"66 Đ. Số 8, Linh Tây, Thủ Đức, Thành phố Hồ Chí Minh ",10.8589258,106.756587,Best Hotel,028 6271 6300 ,500000.0,"₫500,000",4.6,Hotel,https://www.google.com/maps/place/Best+Hotel/data=!4m10!3m9!1s0x3174d9357f3f6c89:0x87b5e432d27572b7!5m2!4m1!1i2!8m2!3d10.8589258!4d106.756587!16s%2Fg%2F11vdrzb8fx!19sChIJiWw_fzXZdDERt3J10jLktYc?authuser=0&hl=en&rclk=1,https://bookhotel.kiotviet.vn/besthotel
"21 Đ. số 7, Khu dân cư Trung Sơn, Bình Chánh, Thành phố Hồ Chí Minh 700000 ",10.7378417,106.690253,AVATAR HOTEL,028 3973 9918 ,9907230.0,"₫9,907,230",4.0,Hotel,https://www.google.com/maps/place/AVATAR+HOTEL/data=!4m10!3m9!1s0x31752fdcaf89447b:0x6190bedc6d449bbe!5m2!4m1!1i2!8m2!3d10.7378417!4d106.690253!16s%2Fg%2F11rk4m0ddz!19sChIJe0SJr9wvdTERvptEbdy-kGE?authuser=0&hl=en&rclk=1,http://avatarhotel21.net/
"Bến Vân Đồn/188 - 189 Khánh Hội, Phường, Quận 4, Thành phố Hồ Chí Minh ",10.761455,106.6974898,A IN HOTEL RIVERSIDE,0326 965 110 ,1125000.0,"₫1,125,000",4.4,Hotel,https://www.google.com/maps/place/A+IN+HOTEL+RIVERSIDE/data=!4m10!3m9!1s0x31752f12242b5003:0x3adacdd84edac7f3!5m2!4m1!1i2!8m2!3d10.761455!4d106.6974898!16s%2Fg%2F11s5h6qzn_!19sChIJA1ArJBIvdTER88faTtjN2jo?authuser=0&hl=en&rclk=1,https://ainhotelriverside.dcms.site/
"283/76 - 283/78, Cách Mạng Tháng Tám, Phường Hòa Hưng, Quận 10, Thành phố Hồ Chí Minh ",10.7775026,106.6784836,Diamond Hotel CMT8 - Center SaiGon,0965 477 614 ,null,,3.1,Hotel,https://www.google.com/maps/place/Diamond+Hotel+CMT8+-+Center+SaiGon/data=!4m10!3m9!1s0x31752fe819423951:0xe0450b8e0669f845!5m2!4m1!1i2!8m2!3d10.7775026!4d106.6784836!16s%2Fg%2F11px7rw94v!19sChIJUTlCGegvdTERRfhpBo4LReA?authuser=0&hl=en&rclk=1,
"76/2 Đường Lê Văn Chí, Phường Linh Trung, Thủ Đức, Thành phố Hồ Chí Minh 720300 ",10.8644635,106.7816957,Ha Long Hotel,0967 430 909 ,339762.0,"₫339,762",4.2,Hotel,https://www.google.com/maps/place/Ha+Long+Hotel/data=!4m10!3m9!1s0x31752776be0414ff:0x612fe33082787f3!5m2!4m1!1i2!8m2!3d10.8644635!4d106.7816957!16s%2Fg%2F11gybhfkd_!19sChIJ_xQEvnYndTER84cnCDP-EgY?authuser=0&hl=en&rclk=1,https://www.facebook.com/profile.php?id=100010979346159
"Nguyễn Thái Bình, Phường Nguyễn Thái Bình, Quận 1, Thành phố Hồ Chí Minh 70000 ",10.7694123,106.7001638,The Odys Boutique Hotel,028 3821 6915 ,2369925.0,"₫2,369,925",4.5,Hotel,https://www.google.com/maps/place/The+Odys+Boutique+Hotel/data=!4m10!3m9!1s0x31752f3f8cefce9f:0x616bd38bd148fa02!5m2!4m1!1i2!8m2!3d10.7694123!4d106.7001638!16s%2Fg%2F11h4yf04yg!19sChIJn87vjD8vdTERAvpI0YvTa2E?authuser=0&hl=en&rclk=1,http://theodyshotel.com/
"184 Đường số 1A, Bình Trị Đông B, Bình Tân, Thành phố Hồ Chí Minh ",10.7480619,106.6147615,Lá Hotel Bình Tân,0854 575 754 ,323303.0,"₫323,303",3.7,Hotel,https://www.google.com/maps/place/L%C3%A1+Hotel+B%C3%ACnh+T%C3%A2n/data=!4m10!3m9!1s0x31752df1891787af:0x6bd76dd993dcada7!5m2!4m1!1i2!8m2!3d10.7480619!4d106.6147615!16s%2Fg%2F11sn3y3x8d!19sChIJr4cXifEtdTERp63ck9lt12s?authuser=0&hl=en&rclk=1,http://facebook.com/lahotelsg
"572b/4 Trần Hưng Đạo, Phường 2, Quận 5, Thành phố Hồ Chí Minh ",10.7561126,106.6800845,My Friend Hotel,028 3924 5678 ,399280.0,"₫399,280",4.3,Hotel,https://www.google.com/maps/place/My+Friend+Hotel/data=!4m10!3m9!1s0x31752fa8f7ff9609:0x97b997a374e6850b!5m2!4m1!1i2!8m2!3d10.7561126!4d106.6800845!16s%2Fg%2F11fd_sz0rr!19sChIJCZb_96gvdTERC4XmdKOXuZc?authuser=0&hl=en&rclk=1,
"B38A Đ. Bạch Đằng, Phường Tân, Sơn Hòa, Thành phố Hồ Chí Minh 700000 ",10.8152366,106.6683722,MI LINH Hotel,0899 337 871 ,401713.0,"₫401,713",4.2,Hotel,https://www.google.com/maps/place/MI+LINH+Hotel/data=!4m10!3m9!1s0x317529aac8ace587:0xd830c65a6295e46b!5m2!4m1!1i2!8m2!3d10.8152366!4d106.6683722!16s%2Fg%2F11sh5f3fk8!19sChIJh-WsyKopdTERa-SVYlrGMNg?authuser=0&hl=en&rclk=1,
"16C Đ. Lũy Bán Bích, Tân Thới Hoà, Tân Phú, Thành phố Hồ Chí Minh ",10.760365,106.632934,Khách Sạn Lộc Phát,0786 992 836 ,287280.0,"₫287,280",4.6,Hotel,https://www.google.com/maps/place/Kh%C3%A1ch+S%E1%BA%A1n+L%E1%BB%99c+Ph%C3%A1t/data=!4m10!3m9!1s0x31752f56af601fe1:0x9a95af9b98290462!5m2!4m1!1i2!8m2!3d10.760365!4d106.632934!16s%2Fg%2F11l30slrry!19sChIJ4R9gr1YvdTERYgQpmJuvlZo?authuser=0&hl=en&rclk=1,
"137/8A, Bình Quới, Phường 27, Bình Thạnh, Thành phố Hồ Chí Minh 70000 ",10.8192182,106.7235886,GRAND LEE HOTEL,028 3556 6638 ,448009.0,"₫448,009",4.5,Hotel,https://www.google.com/maps/place/GRAND+LEE+HOTEL/data=!4m10!3m9!1s0x317529343ac01d75:0xda1e8a2bd333bb93!5m2!4m1!1i2!8m2!3d10.8192182!4d106.7235886!16s%2Fg%2F11kkb43089!19sChIJdR3AOjQpdTERk7sz0yuKHto?authuser=0&hl=en&rclk=1,
"66 Đ. Số 8, Linh Tây, Thủ Đức, Thành phố Hồ Chí Minh ",10.8589258,106.756587,Best Hotel,028 6271 6300 ,500000.0,"₫500,000",4.6,Hotel,https://www.google.com/maps/place/Best+Hotel/data=!4m10!3m9!1s0x3174d9357f3f6c89:0x87b5e432d27572b7!5m2!4m1!1i2!8m2!3d10.8589258!4d106.756587!16s%2Fg%2F11vdrzb8fx!19sChIJiWw_fzXZdDERt3J10jLktYc?authuser=0&hl=en&rclk=1,https://bookhotel.kiotviet.vn/besthotel
"289 Phạm Hữu Lầu, Phú Mỹ, Quận 7, Thành phố Hồ Chí Minh 700000 ",10.7040375,106.7287438,OYO 245 Amura Hotel,0965 785 699 ,295171.0,"₫295,171",4.6,Hotel,https://www.google.com/maps/place/OYO+245+Amura+Hotel/data=!4m10!3m9!1s0x317525d75d681bf7:0x6aa702b4722c18f9!5m2!4m1!1i2!8m2!3d10.7040375!4d106.7287438!16s%2Fg%2F11h_d7dn4n!19sChIJ9xtoXdcldTER-RgscrQCp2o?authuser=0&hl=en&rclk=1,https://www.facebook.com/amurahotelquan7
"140 Phan Xích Long, Phường 7, Phú Nhuận, Thành phố Hồ Chí Minh 700000 ",10.7974848,106.6917448,EROS Hotel 1,0797 000 777 ,429368.0,"₫429,368",4.2,Hotel,https://www.google.com/maps/place/EROS+Hotel+1/data=!4m10!3m9!1s0x317529a3cf991211:0x20f9eac72d165e02!5m2!4m1!1i2!8m2!3d10.7974848!4d106.6917448!16s%2Fg%2F11tp35k42b!19sChIJERKZz6MpdTERAl4WLcfq-SA?authuser=0&hl=en&rclk=1,https://eroslovehotel.com/
"150/27 Bến Vân Đồn, Phường 9, Quận 4, Thành phố Hồ Chí Minh ",10.7626936,106.6994642,J&K Hotel,028 6250 8098 ,519638.0,"₫519,638",3.8,Hotel,https://www.google.com/maps/place/J%26K+Hotel/data=!4m10!3m9!1s0x31752f1d91afb901:0xc357c46d44b9a7cc!5m2!4m1!1i2!8m2!3d10.7626936!4d106.6994642!16s%2Fg%2F11jncqbthp!19sChIJAbmvkR0vdTERzKe5RG3EV8M?authuser=0&hl=en&rclk=1,http://www.facebook.com/Jnkhotel/
"52 - 54 Thủ Khoa Huân, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh 70000 ",10.7746252,106.6965711,California Saigon Hotel & Rooftop Pool,028 3824 5577 ,1739105.0,"₫1,739,105",3.8,Hotel,https://www.google.com/maps/place/California+Saigon+Hotel+%26+Rooftop+Pool/data=!4m10!3m9!1s0x31752f9f36813947:0x82b7f34027b2e3d8!5m2!4m1!1i2!8m2!3d10.7746252!4d106.6965711!16s%2Fg%2F11swdg1v0z!19sChIJRzmBNp8vdTER2OOyJ0Dzt4I?authuser=0&hl=en&rclk=1,http://calihotels.vn/
"149 Trung Mỹ Tây 2A, Trung Mỹ Tây, Quận 12, Thành phố Hồ Chí Minh 71000 ",10.8517314,106.6164255,Khách Sạn Hoàng Thanh Thủy 4,028 6676 4668 ,243626.0,"₫243,626",4.2,Hotel,https://www.google.com/maps/place/Kh%C3%A1ch+S%E1%BA%A1n+Ho%C3%A0ng+Thanh+Th%E1%BB%A7y+4/data=!4m10!3m9!1s0x31752bc417d3f127:0x9709b05c4ba0210a!5m2!4m1!1i2!8m2!3d10.8517314!4d106.6164255!16s%2Fg%2F11r8lvj80x!19sChIJJ_HTF8QrdTERCiGgS1ywCZc?authuser=0&hl=en&rclk=1,https://g.page/KSHTT4
"Bến Vân Đồn/188 - 189 Khánh Hội, Phường, Quận 4, Thành phố Hồ Chí Minh ",10.761455,106.6974898,A IN HOTEL RIVERSIDE,0326 965 110 ,1125000.0,"₫1,125,000",4.4,Hotel,https://www.google.com/maps/place/A+IN+HOTEL+RIVERSIDE/data=!4m10!3m9!1s0x31752f12242b5003:0x3adacdd84edac7f3!5m2!4m1!1i2!8m2!3d10.761455!4d106.6974898!16s%2Fg%2F11s5h6qzn_!19sChIJA1ArJBIvdTER88faTtjN2jo?authuser=0&hl=en&rclk=1,https://ainhotelriverside.dcms.site/
"29 Thủ Khoa Huân, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh 700000 ",10.7736755,106.6971722,The One Premium Hotel,0947 545 537 ,1231104.0,"₫1,231,104",4.2,Hotel,https://www.google.com/maps/place/The+One+Premium+Hotel/data=!4m10!3m9!1s0x31752f771be05c29:0xc5a7d6ef39d80372!5m2!4m1!1i2!8m2!3d10.7736755!4d106.6971722!16s%2Fg%2F11fkldz4sy!19sChIJKVzgG3cvdTERcgPYOe_Wp8U?authuser=0&hl=en&rclk=1,https://theonehotel.vn/
"7 Đường số 3 KDC 19 Tháng 8, KP tây B, Dĩ An, Bình Dương ",10.8907871,106.7786708,Hoa Cuc Phuong Hotel,0938 631 648 ,258010.0,"₫258,010",4.5,Hotel,https://www.google.com/maps/place/Hoa+Cuc+Phuong+Hotel/data=!4m10!3m9!1s0x3174d88c579f703b:0xecc103c21833f5a7!5m2!4m1!1i2!8m2!3d10.8907871!4d106.7786708!16s%2Fg%2F11b67sb7gr!19sChIJO3CfV4zYdDERp_UzGMIDwew?authuser=0&hl=en&rclk=1,http://hoacucphuonghotel.com/
"63/1 - 63/3 Đường số 19, Phường An Khánh, Thủ Đức, Thành phố Hồ Chí Minh 700000 ",10.7980483,106.729726,A IN HOTEL GLAMOUR,0822 414 383 ,733333.0,"₫733,333",4.4,Hotel,https://www.google.com/maps/place/A+IN+HOTEL+GLAMOUR/data=!4m10!3m9!1s0x31752741c92d365f:0x77c6aa1815f91c25!5m2!4m1!1i2!8m2!3d10.7980483!4d106.729726!16s%2Fg%2F11g1gt922l!19sChIJXzYtyUEndTERJRz5FRiqxnc?authuser=0&hl=en&rclk=1,https://www.facebook.com/ainhotelglamour/services
"28-30-32 Lê Lai, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh 700000 ",10.7715423,106.697107,Winsuites Saigon Hotel,028 2222 5666 ,4898297.0,"₫4,898,297",4.4,Hotel,https://www.google.com/maps/place/Winsuites+Saigon+Hotel/data=!4m10!3m9!1s0x31752f3f1e5ae341:0xeb074c7c50865370!5m2!4m1!1i2!8m2!3d10.7715423!4d106.697107!16s%2Fg%2F11fkr1jv63!19sChIJQeNaHj8vdTERcFOGUHxMB-s?authuser=0&hl=en&rclk=1,https://www.winsuitessaigon.com/
"Phạm Ngũ Lão, Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh 71012 ",10.768453,106.6941611,Prague Hotel Vietnam,028 3925 9925 ,910668.0,"₫910,668",4.0,Hotel,https://www.google.com/maps/place/Prague+Hotel+Vietnam/data=!4m10!3m9!1s0x317528e4a91ebf31:0xe0a8746aaa1318d!5m2!4m1!1i2!8m2!3d10.768453!4d106.6941611!16s%2Fg%2F11g9nqssqn!19sChIJMb8eqeQodTERjTGhqkaHCg4?authuser=0&hl=en&rclk=1,https://prague.hotelo.online/
"66/7 Phan Huy Ích, Phường 15, Tân Bình, Thành phố Hồ Chí Minh 73018 ",10.826521,106.63185,Lá Hotel,0862 245 667 ,438409.0,"₫438,409",4.2,Hotel,https://www.google.com/maps/place/L%C3%A1+Hotel/data=!4m10!3m9!1s0x31752fbb309bdb67:0xa5e02b683a26e01f!5m2!4m1!1i2!8m2!3d10.826521!4d106.63185!16s%2Fg%2F11h4qbckm1!19sChIJZ9ubMLsvdTERH-AmOmgr4KU?authuser=0&hl=en&rclk=1,http://www.facebook.com/lahotelsg
"153 Đ. số 10, Tân Phong, Quận 7, Thành phố Hồ Chí Minh 70000 ",10.724563,106.7091876,Golden Sun Apartment,0942 739 898 ,1264218.0,"₫1,264,218",4.8,Apartment,https://www.google.com/maps/place/Golden+Sun+Apartment/data=!4m10!3m9!1s0x31752fb4e24a5963:0x4696c13a0e6d7ce4!5m2!4m1!1i2!8m2!3d10.724563!4d106.7091876!16s%2Fg%2F11l35nnwb6!19sChIJY1lK4rQvdTER5HxtDjrBlkY?authuser=0&hl=en&rclk=1,https://goldenstarapartment.com/
"220 Đường Nguyễn Thị Minh Khai, Phường 6, Quận 3, Thành phố Hồ Chí Minh 700000 ",10.774562,106.690028,Vuon Tao Dan Hotel,0911 688 220 ,552920.0,"₫552,920",3.8,Hotel,https://www.google.com/maps/place/Vuon+Tao+Dan+Hotel/data=!4m10!3m9!1s0x317528bb7276a8e1:0xc1b7c789f6eea9b8!5m2!4m1!1i2!8m2!3d10.774562!4d106.690028!16s%2Fg%2F1tdrbw57!19sChIJ4ah2crsodTERuKnu9onHt8E?authuser=0&hl=en&rclk=1,https://hotelgiare.com.vn/
